step,parameter_comb,strategy,prop_runs_prevA_above
5000,883,sequential,1
7300,883,sequential,1
10000,883,sequential,1
730,884,sequential,0
1000,884,sequential,0.01
1825,884,sequential,0.92
3650,884,sequential,1
5000,884,sequential,1
7300,884,sequential,1
10000,884,sequential,1
730,885,sequential,0
1000,885,sequential,0
1825,885,sequential,0
3650,885,sequential,0
5000,885,sequential,0
7300,885,sequential,0
10000,885,sequential,0
730,886,sequential,0
1000,886,sequential,0
1825,886,sequential,0
3650,886,sequential,0
5000,886,sequential,0
7300,886,sequential,0
10000,886,sequential,0
730,887,sequential,0
1000,887,sequential,0.09
1825,887,sequential,0.86
3650,887,sequential,0.98
5000,887,sequential,0.99
7300,887,sequential,0.99
10000,887,sequential,1
730,888,sequential,0
1000,888,sequential,0
1825,888,sequential,0
3650,888,sequential,0
5000,888,sequential,0
7300,888,sequential,0
10000,888,sequential,0
730,889,sequential,0
1000,889,sequential,0
1825,889,sequential,0
3650,889,sequential,0
5000,889,sequential,0
7300,889,sequential,0
10000,889,sequential,0
730,890,sequential,0
1000,890,sequential,0
1825,890,sequential,0
3650,890,sequential,0
5000,890,sequential,0.01
7300,890,sequential,0.07
10000,890,sequential,0.18
730,891,sequential,0
1000,891,sequential,0
1825,891,sequential,0
3650,891,sequential,0
5000,891,sequential,0
7300,891,sequential,0
10000,891,sequential,0
730,892,sequential,0
1000,892,sequential,0
1825,892,sequential,0
3650,892,sequential,0
5000,892,sequential,0
7300,892,sequential,0
10000,892,sequential,0
730,893,sequential,0
1000,893,sequential,0
1825,893,sequential,0
3650,893,sequential,0
5000,893,sequential,0
7300,893,sequential,0.01
10000,893,sequential,0.04
730,894,sequential,0
1000,894,sequential,0
1825,894,sequential,0
3650,894,sequential,0
5000,894,sequential,0
7300,894,sequential,0
10000,894,sequential,0
730,895,sequential,0
1000,895,sequential,0
1825,895,sequential,0
3650,895,sequential,0
5000,895,sequential,0
7300,895,sequential,0.01
10000,895,sequential,0.01
730,896,sequential,0
1000,896,sequential,0
1825,896,sequential,0.54
3650,896,sequential,0.89
5000,896,sequential,0.96
7300,896,sequential,0.99
10000,896,sequential,1
730,897,sequential,0
1000,897,sequential,0
1825,897,sequential,0
3650,897,sequential,0
5000,897,sequential,0
7300,897,sequential,0
10000,897,sequential,0
730,898,sequential,0
1000,898,sequential,0
1825,898,sequential,0
3650,898,sequential,0
5000,898,sequential,0
7300,898,sequential,0
10000,898,sequential,0
730,899,sequential,0
1000,899,sequential,0
1825,899,sequential,0
3650,899,sequential,0
5000,899,sequential,0
7300,899,sequential,0
10000,899,sequential,0
730,900,sequential,0
1000,900,sequential,0
1825,900,sequential,0
3650,900,sequential,0
5000,900,sequential,0
7300,900,sequential,0
10000,900,sequential,0
730,901,sequential,0
1000,901,sequential,0
1825,901,sequential,0
3650,901,sequential,0.01
5000,901,sequential,0.1
7300,901,sequential,0.35
10000,901,sequential,0.49
730,902,sequential,0
1000,902,sequential,0
1825,902,sequential,0
3650,902,sequential,0
5000,902,sequential,0
7300,902,sequential,0
10000,902,sequential,0
730,903,sequential,0
1000,903,sequential,0.02
1825,903,sequential,0.68
3650,903,sequential,0.85
5000,903,sequential,0.85
7300,903,sequential,0.88
10000,903,sequential,0.91
730,904,sequential,0
1000,904,sequential,0.01
1825,904,sequential,0.86
3650,904,sequential,1
5000,904,sequential,1
7300,904,sequential,1
10000,904,sequential,1
730,905,sequential,0
1000,905,sequential,0
1825,905,sequential,0
3650,905,sequential,0
5000,905,sequential,0
7300,905,sequential,0
10000,905,sequential,0
730,906,sequential,0
1000,906,sequential,0
1825,906,sequential,0
3650,906,sequential,0
5000,906,sequential,0
7300,906,sequential,0
10000,906,sequential,0
730,907,sequential,0
1000,907,sequential,0
1825,907,sequential,0
3650,907,sequential,0
5000,907,sequential,0.01
7300,907,sequential,0.03
10000,907,sequential,0.26
730,908,sequential,0
1000,908,sequential,0
1825,908,sequential,0.23
3650,908,sequential,0.97
5000,908,sequential,0.99
7300,908,sequential,1
10000,908,sequential,1
730,909,sequential,0
1000,909,sequential,0
1825,909,sequential,0
3650,909,sequential,0
5000,909,sequential,0
7300,909,sequential,0
10000,909,sequential,0
730,910,sequential,0
1000,910,sequential,0
1825,910,sequential,0
3650,910,sequential,0
5000,910,sequential,0
7300,910,sequential,0
10000,910,sequential,0
730,911,sequential,0
1000,911,sequential,0
1825,911,sequential,0
3650,911,sequential,0
5000,911,sequential,0
7300,911,sequential,0
10000,911,sequential,0
730,912,sequential,0
1000,912,sequential,0
1825,912,sequential,0
3650,912,sequential,0
5000,912,sequential,0
7300,912,sequential,0
10000,912,sequential,0
730,913,sequential,0
1000,913,sequential,0
1825,913,sequential,0
3650,913,sequential,0.1
5000,913,sequential,0.3
7300,913,sequential,0.51
10000,913,sequential,0.51
730,914,sequential,0
1000,914,sequential,0
1825,914,sequential,0
3650,914,sequential,0
5000,914,sequential,0
7300,914,sequential,0
10000,914,sequential,0
730,915,sequential,0
1000,915,sequential,0
1825,915,sequential,0
3650,915,sequential,0
5000,915,sequential,0
7300,915,sequential,0
10000,915,sequential,0
730,916,sequential,0
1000,916,sequential,0
1825,916,sequential,0
3650,916,sequential,0
5000,916,sequential,0
7300,916,sequential,0
10000,916,sequential,0
730,917,sequential,0
1000,917,sequential,0
1825,917,sequential,0.2
3650,917,sequential,0.42
5000,917,sequential,0.45
7300,917,sequential,0.46
10000,917,sequential,0.47
730,918,sequential,0
1000,918,sequential,0
1825,918,sequential,0
3650,918,sequential,0.21
5000,918,sequential,0.54
7300,918,sequential,0.83
10000,918,sequential,0.93
730,919,sequential,0
1000,919,sequential,0
1825,919,sequential,0
3650,919,sequential,0
5000,919,sequential,0
7300,919,sequential,0
10000,919,sequential,0
730,920,sequential,0
1000,920,sequential,0
1825,920,sequential,0.33
3650,920,sequential,0.84
5000,920,sequential,0.86
7300,920,sequential,0.91
10000,920,sequential,0.92
730,921,sequential,0
1000,921,sequential,0
1825,921,sequential,0.43
3650,921,sequential,0.77
5000,921,sequential,0.81
7300,921,sequential,0.86
10000,921,sequential,0.87
730,922,sequential,0
1000,922,sequential,0
1825,922,sequential,0.01
3650,922,sequential,0.91
5000,922,sequential,1
7300,922,sequential,1
10000,922,sequential,1
730,923,sequential,0
1000,923,sequential,0
1825,923,sequential,0
3650,923,sequential,0
5000,923,sequential,0
7300,923,sequential,0
10000,923,sequential,0
730,924,sequential,0
1000,924,sequential,0.04
1825,924,sequential,0.73
3650,924,sequential,0.84
5000,924,sequential,0.84
7300,924,sequential,0.84
10000,924,sequential,0.84
730,925,sequential,0
1000,925,sequential,0
1825,925,sequential,0
3650,925,sequential,0
5000,925,sequential,0.06
7300,925,sequential,0.37
10000,925,sequential,0.64
730,926,sequential,0
1000,926,sequential,0
1825,926,sequential,0
3650,926,sequential,0
5000,926,sequential,0
7300,926,sequential,0
10000,926,sequential,0
730,927,sequential,0
1000,927,sequential,0
1825,927,sequential,0
3650,927,sequential,0
5000,927,sequential,0
7300,927,sequential,0
10000,927,sequential,0
730,928,sequential,0
1000,928,sequential,0
1825,928,sequential,0
3650,928,sequential,0
5000,928,sequential,0
7300,928,sequential,0
10000,928,sequential,0
730,929,sequential,0
1000,929,sequential,0
1825,929,sequential,0.03
3650,929,sequential,0.92
5000,929,sequential,1
7300,929,sequential,1
10000,929,sequential,1
730,930,sequential,0
1000,930,sequential,0
1825,930,sequential,0
3650,930,sequential,0
5000,930,sequential,0.02
7300,930,sequential,0.46
10000,930,sequential,0.89
730,931,sequential,0
1000,931,sequential,0.02
1825,931,sequential,0.99
3650,931,sequential,1
5000,931,sequential,1
7300,931,sequential,1
10000,931,sequential,1
730,932,sequential,0
1000,932,sequential,0
1825,932,sequential,0
3650,932,sequential,0
5000,932,sequential,0
7300,932,sequential,0
10000,932,sequential,0
730,933,sequential,0
1000,933,sequential,0
1825,933,sequential,0
3650,933,sequential,0
5000,933,sequential,0
7300,933,sequential,0
10000,933,sequential,0
730,934,sequential,0
1000,934,sequential,0
1825,934,sequential,0.88
3650,934,sequential,1
5000,934,sequential,1
7300,934,sequential,1
10000,934,sequential,1
730,935,sequential,0
1000,935,sequential,0
1825,935,sequential,0
3650,935,sequential,0
5000,935,sequential,0
7300,935,sequential,0
10000,935,sequential,0
730,936,sequential,0
1000,936,sequential,0
1825,936,sequential,0.15
3650,936,sequential,0.83
5000,936,sequential,0.84
7300,936,sequential,0.84
10000,936,sequential,0.85
730,937,sequential,0
1000,937,sequential,0
1825,937,sequential,0
3650,937,sequential,0
5000,937,sequential,0
7300,937,sequential,0
10000,937,sequential,0
730,938,sequential,0
1000,938,sequential,0.03
1825,938,sequential,0.89
3650,938,sequential,1
5000,938,sequential,1
7300,938,sequential,1
10000,938,sequential,1
730,939,sequential,0
1000,939,sequential,0
1825,939,sequential,0.1
3650,939,sequential,0.51
5000,939,sequential,0.54
7300,939,sequential,0.54
10000,939,sequential,0.54
730,940,sequential,0
1000,940,sequential,0
1825,940,sequential,0.1
3650,940,sequential,0.75
5000,940,sequential,0.79
7300,940,sequential,0.89
10000,940,sequential,0.94
730,941,sequential,0
1000,941,sequential,0
1825,941,sequential,0
3650,941,sequential,0
5000,941,sequential,0
7300,941,sequential,0
10000,941,sequential,0
730,942,sequential,0
1000,942,sequential,0
1825,942,sequential,0
3650,942,sequential,0.23
5000,942,sequential,0.34
7300,942,sequential,0.4
10000,942,sequential,0.4
730,943,sequential,0
1000,943,sequential,0
1825,943,sequential,0
3650,943,sequential,0
5000,943,sequential,0
7300,943,sequential,0
10000,943,sequential,0
730,944,sequential,0
1000,944,sequential,0
1825,944,sequential,0
3650,944,sequential,0
5000,944,sequential,0
7300,944,sequential,0
10000,944,sequential,0
730,945,sequential,0
1000,945,sequential,0.04
1825,945,sequential,0.77
3650,945,sequential,0.89
5000,945,sequential,0.92
7300,945,sequential,0.92
10000,945,sequential,0.94
730,946,sequential,0
1000,946,sequential,0
1825,946,sequential,0
3650,946,sequential,0
5000,946,sequential,0
7300,946,sequential,0
10000,946,sequential,0
730,947,sequential,0
1000,947,sequential,0
1825,947,sequential,0.08
3650,947,sequential,0.6
5000,947,sequential,0.79
7300,947,sequential,0.91
10000,947,sequential,0.96
730,948,sequential,0
1000,948,sequential,0
1825,948,sequential,0
3650,948,sequential,0
5000,948,sequential,0
7300,948,sequential,0
10000,948,sequential,0
730,949,sequential,0
1000,949,sequential,0
1825,949,sequential,0.51
3650,949,sequential,1
5000,949,sequential,1
7300,949,sequential,1
10000,949,sequential,1
730,950,sequential,0
1000,950,sequential,0
1825,950,sequential,0
3650,950,sequential,0
5000,950,sequential,0
7300,950,sequential,0
10000,950,sequential,0
730,951,sequential,0
1000,951,sequential,0
1825,951,sequential,0
3650,951,sequential,0
5000,951,sequential,0
7300,951,sequential,0
10000,951,sequential,0
730,952,sequential,0
1000,952,sequential,0.01
1825,952,sequential,0.48
3650,952,sequential,0.99
5000,952,sequential,1
7300,952,sequential,1
10000,952,sequential,1
730,953,sequential,0
1000,953,sequential,0
1825,953,sequential,0
3650,953,sequential,0
5000,953,sequential,0
7300,953,sequential,0
10000,953,sequential,0
730,954,sequential,0
1000,954,sequential,0
1825,954,sequential,0.07
3650,954,sequential,0.72
5000,954,sequential,0.86
7300,954,sequential,0.92
10000,954,sequential,0.99
730,955,sequential,0
1000,955,sequential,0
1825,955,sequential,0.2
3650,955,sequential,0.67
5000,955,sequential,0.76
7300,955,sequential,0.88
10000,955,sequential,0.93
730,956,sequential,0
1000,956,sequential,0
1825,956,sequential,0
3650,956,sequential,0
5000,956,sequential,0
7300,956,sequential,0
10000,956,sequential,0
730,957,sequential,0
1000,957,sequential,0
1825,957,sequential,0.44
3650,957,sequential,0.77
5000,957,sequential,0.79
7300,957,sequential,0.81
10000,957,sequential,0.86
730,958,sequential,0
1000,958,sequential,0
1825,958,sequential,0
3650,958,sequential,0
5000,958,sequential,0
7300,958,sequential,0
10000,958,sequential,0
730,959,sequential,0
1000,959,sequential,0
1825,959,sequential,0
3650,959,sequential,0.06
5000,959,sequential,0.24
7300,959,sequential,0.41
10000,959,sequential,0.48
730,960,sequential,0
1000,960,sequential,0
1825,960,sequential,0
3650,960,sequential,0
5000,960,sequential,0
7300,960,sequential,0
10000,960,sequential,0
730,961,sequential,0
1000,961,sequential,0
1825,961,sequential,0
3650,961,sequential,0
5000,961,sequential,0
7300,961,sequential,0
10000,961,sequential,0
730,962,sequential,0
1000,962,sequential,0
1825,962,sequential,0
3650,962,sequential,0
5000,962,sequential,0
7300,962,sequential,0
10000,962,sequential,0
730,963,sequential,0
1000,963,sequential,0
1825,963,sequential,0
3650,963,sequential,0
5000,963,sequential,0
7300,963,sequential,0
10000,963,sequential,0
730,964,sequential,0
1000,964,sequential,0
1825,964,sequential,0
3650,964,sequential,0
5000,964,sequential,0
7300,964,sequential,0
10000,964,sequential,0
730,965,sequential,0
1000,965,sequential,0
1825,965,sequential,0.18
3650,965,sequential,0.87
5000,965,sequential,0.96
7300,965,sequential,1
10000,965,sequential,1
730,966,sequential,0
1000,966,sequential,0
1825,966,sequential,0
3650,966,sequential,0
5000,966,sequential,0
7300,966,sequential,0
10000,966,sequential,0
730,967,sequential,0
1000,967,sequential,0
1825,967,sequential,0.01
3650,967,sequential,0.33
5000,967,sequential,0.39
7300,967,sequential,0.44
10000,967,sequential,0.45
730,968,sequential,0
1000,968,sequential,0
1825,968,sequential,0
3650,968,sequential,0
5000,968,sequential,0
7300,968,sequential,0
10000,968,sequential,0
730,969,sequential,0
1000,969,sequential,0
1825,969,sequential,0
3650,969,sequential,0
5000,969,sequential,0
7300,969,sequential,0
10000,969,sequential,0
730,970,sequential,0
1000,970,sequential,0
1825,970,sequential,0
3650,970,sequential,0
5000,970,sequential,0
7300,970,sequential,0
10000,970,sequential,0
730,971,sequential,0
1000,971,sequential,0
1825,971,sequential,0
3650,971,sequential,0
5000,971,sequential,0
7300,971,sequential,0
10000,971,sequential,0
730,972,sequential,0
1000,972,sequential,0
1825,972,sequential,0
3650,972,sequential,0
5000,972,sequential,0
7300,972,sequential,0
10000,972,sequential,0
730,973,sequential,0
1000,973,sequential,0
1825,973,sequential,0
3650,973,sequential,0
5000,973,sequential,0
7300,973,sequential,0
10000,973,sequential,0
730,974,sequential,0
1000,974,sequential,0
1825,974,sequential,0
3650,974,sequential,0
5000,974,sequential,0
7300,974,sequential,0
10000,974,sequential,0
730,975,sequential,0
1000,975,sequential,0
1825,975,sequential,0
3650,975,sequential,0
5000,975,sequential,0
7300,975,sequential,0
10000,975,sequential,0
730,976,sequential,0
1000,976,sequential,0
1825,976,sequential,0
3650,976,sequential,0
5000,976,sequential,0
7300,976,sequential,0
10000,976,sequential,0.05
730,977,sequential,0
1000,977,sequential,0
1825,977,sequential,0
3650,977,sequential,0
5000,977,sequential,0
7300,977,sequential,0
10000,977,sequential,0
730,978,sequential,0
1000,978,sequential,0
1825,978,sequential,0
3650,978,sequential,0
5000,978,sequential,0
7300,978,sequential,0
10000,978,sequential,0
730,979,sequential,0
1000,979,sequential,0
1825,979,sequential,0.3
3650,979,sequential,0.83
5000,979,sequential,0.85
7300,979,sequential,0.85
10000,979,sequential,0.85
730,980,sequential,0
1000,980,sequential,0
1825,980,sequential,0
3650,980,sequential,0
5000,980,sequential,0
7300,980,sequential,0
10000,980,sequential,0
730,981,sequential,0
1000,981,sequential,0
1825,981,sequential,0
3650,981,sequential,0
5000,981,sequential,0
7300,981,sequential,0
10000,981,sequential,0
730,982,sequential,0
1000,982,sequential,0
1825,982,sequential,0
3650,982,sequential,0
5000,982,sequential,0.01
7300,982,sequential,0.05
10000,982,sequential,0.16
730,983,sequential,0
1000,983,sequential,0
1825,983,sequential,0
3650,983,sequential,0
5000,983,sequential,0
7300,983,sequential,0
10000,983,sequential,0
730,984,sequential,0
1000,984,sequential,0
1825,984,sequential,0.14
3650,984,sequential,0.65
5000,984,sequential,0.68
7300,984,sequential,0.69
10000,984,sequential,0.72
730,985,sequential,0
1000,985,sequential,0
1825,985,sequential,0
3650,985,sequential,0
5000,985,sequential,0
7300,985,sequential,0
10000,985,sequential,0
730,986,sequential,0
1000,986,sequential,0
1825,986,sequential,0
3650,986,sequential,0
5000,986,sequential,0
7300,986,sequential,0
10000,986,sequential,0
730,987,sequential,0
1000,987,sequential,0.02
1825,987,sequential,0.97
3650,987,sequential,1
5000,987,sequential,1
7300,987,sequential,1
10000,987,sequential,1
730,988,sequential,0
1000,988,sequential,0
1825,988,sequential,0
3650,988,sequential,0
5000,988,sequential,0
7300,988,sequential,0
10000,988,sequential,0
730,989,sequential,0
1000,989,sequential,0
1825,989,sequential,0
3650,989,sequential,0
5000,989,sequential,0
7300,989,sequential,0
10000,989,sequential,0
730,990,sequential,0
1000,990,sequential,0
1825,990,sequential,0
3650,990,sequential,0
5000,990,sequential,0
7300,990,sequential,0
10000,990,sequential,0
730,991,sequential,0
1000,991,sequential,0
1825,991,sequential,0
3650,991,sequential,0
5000,991,sequential,0
7300,991,sequential,0
10000,991,sequential,0
730,992,sequential,0
1000,992,sequential,0
1825,992,sequential,0
3650,992,sequential,0
5000,992,sequential,0.03
7300,992,sequential,0.19
10000,992,sequential,0.32
730,993,sequential,0
1000,993,sequential,0
1825,993,sequential,0
3650,993,sequential,0.03
5000,993,sequential,0.14
7300,993,sequential,0.29
10000,993,sequential,0.43
730,994,sequential,0
1000,994,sequential,0
1825,994,sequential,0
3650,994,sequential,0
5000,994,sequential,0
7300,994,sequential,0.05
10000,994,sequential,0.1
730,995,sequential,0
1000,995,sequential,0
1825,995,sequential,0
3650,995,sequential,0
5000,995,sequential,0
7300,995,sequential,0
10000,995,sequential,0
730,996,sequential,0
1000,996,sequential,0
1825,996,sequential,0
3650,996,sequential,0.19
5000,996,sequential,0.25
7300,996,sequential,0.27
10000,996,sequential,0.29
730,997,sequential,0
1000,997,sequential,0
1825,997,sequential,0.03
3650,997,sequential,0.55
5000,997,sequential,0.67
7300,997,sequential,0.78
10000,997,sequential,0.9
730,998,sequential,0
1000,998,sequential,0
1825,998,sequential,0
3650,998,sequential,0
5000,998,sequential,0
7300,998,sequential,0
10000,998,sequential,0
730,999,sequential,0
1000,999,sequential,0
1825,999,sequential,0
3650,999,sequential,0
5000,999,sequential,0
7300,999,sequential,0
10000,999,sequential,0
730,1000,sequential,0
1000,1000,sequential,0
1825,1000,sequential,0
3650,1000,sequential,0
5000,1000,sequential,0
7300,1000,sequential,0
10000,1000,sequential,0
